Recency,Frequency,Monetary,InterpurchaseTime,ImpulseScore,Cluster_K4,Cluster_K5,PCA1,PCA2
18,1.0986122886681098,5.721851574117079,1.971100397883872,0.9642857142857143,1,1,0.24727502302636073,-0.6748891230004023
69,1.3862943611198906,6.738211734547398,1.291229249323164,0.9803921568627451,1,1,0.4471931555601431,0.01110865039749626
373,0.6931471805599453,6.1918511112995755,0.0,1.0,0,4,-2.3417576051081426,0.5242512084027005
321,0.6931471805599453,5.099866427824199,0.0,1.0,0,4,-2.5999317103058845,0.33670561806390875
26,0.6931471805599453,4.678048831400664,0.0,1.0,0,0,-1.420062833255025,0.44542033264325037
331,0.6931471805599453,7.162785019158669,0.0,1.0,0,4,-1.7015059043938607,0.7491516593064212
9,1.791759469228055,7.393293863521244,1.1227826495959228,0.963302752293578,2,2,1.3097404204885412,0.22249177188205657
323,0.6931471805599453,4.91815444130209,0.0,1.0,0,4,-2.6924785241217606,0.2984769414760947
72,0.6931471805599453,5.416722430926658,0.0,1.0,0,0,-1.295804370755484,0.565152523830437
260,0.6931471805599453,3.7256934272366524,0.0,1.0,0,4,-2.945478243238462,0.0977705524685829
18,1.791759469228055,7.622561206319481,1.4663370687934272,0.9555555555555556,2,2,1.5127111667704873,0.016628857894174037
367,0.6931471805599453,4.483002552013883,0.0,1.0,0,4,-3.0966110084553176,0.1810906789919977
66,1.3862943611198906,6.537387007911402,2.676444861686879,0.8666666666666667,1,1,0.9388911878321077,-1.4636905308073713
154,1.0986122886681098,6.43590995485703,1.6236225474260568,0.9642857142857143,1,1,-0.1995294100129271,-0.4121405866075252
29,1.0986122886681098,6.010678766031786,1.2800373864150272,0.9838709677419355,1,1,0.0468040174053177,-0.10618030672894957
70,0.6931471805599453,5.445529746228424,0.0,1.0,0,0,-1.2732993564972124,0.5723220351869196
14,1.0986122886681098,6.022018000151438,2.257122718917288,0.9444444444444444,1,1,0.5207704589620863,-0.8882727412338676
2,2.833213344056216,8.45816055172354,1.1915362392849274,0.8651685393258427,2,2,2.764676700440589,-0.046841671612727835
1,3.7376696182833684,9.58489737460915,0.9339555680539604,0.8465346534653465,2,2,3.963696183258724,0.3031231935193704
120,1.3862943611198906,6.952078337618801,1.7749523509116738,0.96,1,1,0.5053493725541574,-0.37695980879220575
61,0.6931471805599453,6.215247893709531,0.0,1.0,0,0,-0.8788197835157435,0.7346038391068557
3,2.772588722239781,8.88330467087158,0.7762019387034734,0.9575163398692811,2,2,2.727415332427934,0.7771229401719455
11,1.3862943611198906,6.494071489849441,2.528391761727739,0.9333333333333333,1,1,1.1102644006176916,-0.9906226893459128
92,1.0986122886681098,5.2711516984752675,1.491654876777717,0.8888888888888888,1,1,-0.49261345739642715,-0.9332135109562352
59,1.6094379124341003,7.1465359310757455,3.0719214119115374,0.75,1,1,1.6119448812014727,-2.180122175180034
87,1.791759469228055,7.120880817152784,1.205442312305296,0.9558823529411765,1,1,0.8559422214561969,0.026669790642129407
26,1.9459101490553132,7.511415293040546,1.1009735648537895,0.9645390070921985,2,2,1.4089577542350615,0.26627392674790973
357,0.6931471805599453,5.760729755097951,0.0,1.0,0,4,-2.464770660572502,0.4472221388820569
85,1.0986122886681098,6.483474256616332,0.7731898882334818,0.9722222222222222,1,0,-0.20193398285012654,0.19293854003269909
10,1.6094379124341003,6.04334516898497,3.530030253505124,0.625,1,1,1.5293302270827238,-3.3151653374418797
1,1.791759469228055,6.769779740037806,2.2576897730861547,0.9024390243902439,1,1,1.5258308398082363,-0.9022230738512595
225,0.6931471805599453,5.5064691000430095,0.0,1.0,0,4,-1.9668401835298683,0.4825594283321454
60,1.0986122886681098,6.797281713937488,1.94029215675109,0.9803921568627451,1,1,0.5307707802345781,-0.3794154331287832
241,0.6931471805599453,4.632785353021065,0.0,1.0,0,4,-2.441525659917596,0.29454651468600157
319,1.0986122886681098,5.797121015086702,0.3908663086870117,0.9565217391304348,0,4,-1.7593843877139712,0.043292580004886165
2,2.1972245773362196,7.416041681653177,1.1579768977177154,0.9357798165137615,2,2,1.7192468068946085,0.0930851348944224
47,1.3862943611198906,6.566588038056704,0.9102116857977729,0.9696969696969697,1,1,0.31726495758684464,0.1607616212047969
88,0.6931471805599453,4.580877493419047,0.0,1.0,0,0,-1.7531568363833103,0.3848257183161303
11,2.4849066497880004,8.457419832172986,1.0709803500060238,0.949685534591195,2,2,2.366641902740176,0.4463062752011937
176,0.6931471805599453,5.7260330835910205,0.0,1.0,0,4,-1.6381903563594706,0.5594487013555606
52,1.9459101490553132,7.44445915365494,1.0927471692157116,0.956140350877193,2,2,1.2545329589758811,0.1954373811555689
366,0.6931471805599453,6.002033498457216,0.0,1.0,0,4,-2.39612643189754,0.49030682710056694
319,0.6931471805599453,6.373319789577012,0.0,1.0,0,4,-2.0072855210925136,0.5966971452732552
226,1.0986122886681098,6.629032947901828,0.7932306391169278,0.9473684210526315,0,4,-0.7816492648700994,-0.015566138891413197
358,1.0986122886681098,5.777899970574095,0.26826398659467937,0.9230769230769231,0,4,-1.9970349712345996,-0.09240120319522223
234,0.6931471805599453,6.01713229385656,0.0,1.0,0,4,-1.7748091381730389,0.5803584664230956
311,0.6931471805599453,5.04606678592752,0.0,1.0,0,4,-2.5780304547828803,0.33236717040866953
37,1.791759469228055,7.106933952842515,1.7740598921286541,0.9473684210526315,1,1,1.3134230840153955,-0.3281111715412405
66,1.6094379124341003,8.034407417514748,1.072859792565695,0.9745762711864406,2,2,1.1595612084464515,0.39193506716888604
239,1.0986122886681098,6.065179584930263,0.04445176257083384,1.0,0,4,-1.4077803671939677,0.5901631475382437
113,1.0986122886681098,6.418462810428566,0.6418538861723948,0.9666666666666667,0,0,-0.41489227603468015,0.2098699365448656
277,0.6931471805599453,5.288267030694535,0.0,1.0,0,4,-2.3088298090534427,0.4039698737137464
218,2.5649493574615367,7.718023053610256,0.7243455514158066,0.9366197183098591,2,2,0.9939943397933779,0.30239919524362757
299,0.6931471805599453,5.7747068129929,0.0,1.0,0,4,-2.188404082607654,0.4882817966276422
2,1.6094379124341003,7.253696825551129,1.1895840668738364,0.9693877551020408,1,1,1.1475224826935397,0.1780747366018349
29,1.3862943611198906,6.854343953676179,1.4321038971511848,0.9583333333333334,1,1,0.745262300827135,-0.1412158782920729
10,1.0986122886681098,6.661330306378558,0.8823891801984738,0.9791666666666666,1,1,0.27240552073665614,0.25055223588597686
45,1.791759469228055,7.442826586212262,1.493925025312256,0.948051948051948,1,1,1.3164270841130445,-0.09434704064942469
67,2.1972245773362196,7.471613483699497,1.0832036633152646,0.9357798165137615,2,2,1.4118417218074075,0.1061537099721515
74,0.6931471805599453,5.7610445868229965,0.0,1.0,0,0,-1.1473881213132413,0.6337759219130703
65,1.0986122886681098,6.449790886414747,1.8741304666611827,0.9696969696969697,1,1,0.32226101477483976,-0.47113831340582996
134,1.3862943611198906,7.83075942537543,0.888639200543645,0.9772727272727273,1,1,0.4821170807049545,0.4136910077217942
238,1.0986122886681098,6.244458120391077,1.55814461804655,0.96875,1,4,-0.7050765219732774,-0.4433905180028464
122,0.6931471805599453,5.877735781779639,0.0,1.0,0,0,-1.3173533221717975,0.6258483448952931
32,2.6390573296152584,8.808288432375653,0.48880851192390373,0.9684813753581661,2,2,2.325415552952202,0.9631796676795382
9,2.3978952727983707,9.10520094298801,1.2091142038263547,0.9175257731958762,2,2,2.6558164141876324,0.3180263853027515
36,1.0986122886681098,6.60905270324689,1.48054689936608,0.9767441860465116,1,1,0.3701235110835919,-0.1470761972265001
16,1.791759469228055,6.823503726534546,1.371766260556981,0.9615384615384616,1,1,1.1172231009568303,-0.05587363321425327
127,0.6931471805599453,5.708305563383786,0.0,1.0,0,0,-1.4182378228041046,0.5881375108855836
67,0.6931471805599453,6.793297957004312,0.0,1.0,0,0,-0.6419568441884729,0.8480679370742654
149,0.6931471805599453,4.599655005299981,0.0,1.0,0,0,-2.0284830235814697,0.3484424950615659
283,0.6931471805599453,5.031417833278784,0.0,1.0,0,4,-2.4544133064685143,0.3478428540065582
169,1.0986122886681098,6.4364067457583465,0.8979415932059586,0.9696969696969697,0,4,-0.5637185638546082,0.040056761616446786
100,2.0794415416798357,7.502059546979103,1.5128110767450287,0.9342105263157895,2,2,1.3447258444391939,-0.18281996368273154
135,0.6931471805599453,5.544474072171247,0.0,1.0,0,0,-1.5305213438957257,0.5495870091095401
324,0.6931471805599453,5.19267903452504,0.0,1.0,0,4,-2.571380237303786,0.35358149994547794
107,0.6931471805599453,5.059488948313644,0.0,1.0,0,0,-1.6223534134867437,0.469524415562208
64,0.6931471805599453,5.978227320325962,0.0,1.0,0,0,-1.0013566278458759,0.6844814850466687
151,1.0986122886681098,7.317955823857119,0.7114963192281418,0.9876543209876543,1,1,-0.15299364050328346,0.43846737390548973
338,0.6931471805599453,4.789988622980633,0.0,1.0,0,4,-2.8210063605426066,0.2625583010152871
22,1.791759469228055,7.182807935033776,3.0385522707369192,0.5,1,1,1.9626039455003073,-3.45485830302525
24,0.6931471805599453,4.785823685681349,0.0,0.0,3,3,-1.289978660669577,-4.890664450767934
16,2.0794415416798357,7.270792937850347,2.23461210940784,0.8857142857142857,1,1,1.9258727381446223,-0.865013953655547
7,2.772588722239781,7.8272688120491205,0.8250747236024935,0.9487179487179487,2,2,2.2454962489656807,0.48366364709504156
57,1.0986122886681098,6.58332623116324,0.3726752852851735,0.9838709677419355,0,0,-0.1890788189474836,0.5330702827775398
4,1.0986122886681098,6.526158053223932,0.2708749541353997,0.9777777777777777,1,0,-0.009412559603856313,0.5844678907350518
38,0.6931471805599453,6.4234742104382585,0.0,1.0,0,0,-0.6763818193076108,0.7920567771534365
66,0.6931471805599453,4.914931703582751,0.0,1.0,0,0,-1.497734818613151,0.46717880491309977
47,0.6931471805599453,5.548686904115838,0.0,1.0,0,0,-1.1189909419262152,0.6084325228091658
355,0.6931471805599453,5.675074310519458,0.0,1.0,0,4,-2.494698169273521,0.4311410997904628
172,0.6931471805599453,4.737250526345299,0.0,1.0,0,4,-2.07250866689257,0.36123553128315217
59,2.302585092994046,7.754974564853873,1.0815595002853904,0.9420289855072463,2,2,1.6687840081726666,0.2112158204748651
50,0.6931471805599453,5.4870764910004155,0.0,1.0,0,0,-1.1611767859382207,0.5939408208902188
22,1.0986122886681098,6.029939790159768,1.2992829841302609,0.9444444444444444,1,1,0.09882689296065873,-0.320436363808214
43,1.791759469228055,7.743928633728395,1.5429050667880113,0.9540229885057471,2,2,1.4830950502184699,-0.02909052096974701
29,1.3862943611198906,6.846709318414996,1.5773495978825998,0.9649122807017544,1,1,0.8001820949141192,-0.19416961363818286
5,2.9444389791664403,8.961168503915847,0.9980075895468108,0.9257425742574258,2,2,2.9944257110212016,0.5016516727827852
26,2.6390573296152584,8.349555300007435,1.496190031943108,0.8787878787878788,2,2,2.5580349667212254,-0.20780010330169962
201,0.6931471805599453,5.203676962393915,0.0,1.0,0,4,-1.993832419660805,0.436869367676083
51,1.9459101490553132,8.208998159442066,0.8814954452207603,0.9740932642487047,2,2,1.522474173822335,0.5736545309247607
10,1.3862943611198906,6.466051407286527,0.8732733467904642,0.9473684210526315,1,1,0.43004860764682523,0.0670960538392727
2,2.4849066497880004,8.245620660697524,1.0647107369924282,0.9526315789473684,2,2,2.308760731408433,0.428744291776445
372,0.6931471805599453,6.270704837774062,0.0,0.0,3,3,-2.229576029061047,-4.818367230159162
64,0.6931471805599453,6.2094749463104435,0.0,1.0,0,0,-0.8954278832358674,0.7314542699032871
51,2.4849066497880004,8.400400914795991,0.8341711802557795,0.966804979253112,2,2,2.0571091532614028,0.6414064914287887
290,0.6931471805599453,6.354404822801145,0.0,1.0,0,4,-1.8809679746071315,0.6119652581545137
61,2.1972245773362196,6.544487219573761,2.6989177175389374,0.6818181818181818,1,1,1.6882673204398253,-2.403295152244509
64,1.3862943611198906,7.069321254563527,0.8985911547747542,0.9649122807017544,1,1,0.46405741674813317,0.23296894346720556
96,0.6931471805599453,5.329331420077207,0.0,1.0,0,0,-1.4475452606943695,0.5315856017993339
274,0.6931471805599453,5.741303025403381,0.0,1.0,0,4,-2.0873417114943407,0.49797093082407795
1,4.5217885770490405,10.934132871871098,0.1288890321619738,0.9761499148211243,2,2,4.923473567303051,1.8099325647667917
75,1.6094379124341003,6.830712234483825,1.9490109267335616,0.9347826086956522,1,1,0.9243461374667478,-0.5945246350531811
110,0.6931471805599453,3.970291913552122,0.0,0.0,3,3,-2.063844840491494,-5.112993317906358
199,0.6931471805599453,5.795966561197395,0.0,1.0,0,4,-1.713210286806371,0.5584977062778593
64,1.0986122886681098,6.348264483234865,0.8823891801984738,0.9722222222222222,1,0,-0.12185204303425574,0.11415795646365312
327,0.6931471805599453,5.111987788356544,0.0,0.0,3,3,-2.5509004260621597,-5.024080831299786
4,0.6931471805599453,5.748182061952885,0.0,1.0,0,0,-0.827461455344092,0.6772914145709071
284,0.6931471805599453,5.32544603393629,0.0,1.0,0,4,-2.3243809056586078,0.40690913425384556
44,0.6931471805599453,5.290940222208987,0.0,1.0,0,0,-1.2230945831099573,0.5580539712366346
71,1.3862943611198906,7.919105250086756,1.2060982036382495,0.9893617021276596,1,1,0.9436667209305603,0.3485270434157014
86,0.6931471805599453,6.523092298503236,0.0,1.0,0,0,-0.8541677827444949,0.7806611802005701
104,0.6931471805599453,5.0955277611142185,0.0,1.0,0,0,-1.5918812789992738,0.4788218186211556
334,0.6931471805599453,5.74527624348556,0.0,1.0,0,4,-2.3647948224505715,0.4592395209582696
53,0.6931471805599453,5.345916345347316,0.0,1.0,0,0,-1.2398023696703804,0.5632903694230943
39,1.3862943611198906,6.957211887694729,1.2110902720948,0.9642857142857143,1,1,0.6558076510800634,0.03685895371419794
32,1.0986122886681098,5.527681529675302,1.5040773967762742,0.875,1,1,-0.08980222503963142,-0.9234133288356744
208,0.6931471805599453,6.936886805488385,0.0,1.0,0,4,-1.2324742748387183,0.7843193725381052
157,1.3862943611198906,5.8655327755013085,0.15123096972392353,0.9795918367346939,0,0,-0.8242909370231065,0.4517491987498235
53,0.6931471805599453,5.164614530656529,0.0,1.0,0,0,-1.3228521892910163,0.5264629594147583
66,1.0986122886681098,6.354491772518179,1.3744599034728877,0.9882352941176471,1,1,0.07004768376169186,-0.09367231830175014
81,0.6931471805599453,7.611604982675218,0.0,1.0,0,0,-0.33227462795515056,1.0050630677793642
130,0.6931471805599453,6.0090342912180414,0.0,1.0,0,0,-1.29444518309994,0.6472469040719473
87,0.6931471805599453,5.901266279189834,0.0,1.0,0,0,-1.1436652575572128,0.653692152835201
1,1.3862943611198906,6.3367195308171205,1.366091653802371,0.92,1,1,0.6144529481591853,-0.3939615709959307
46,0.6931471805599453,5.9777205293157225,0.0,1.0,0,0,-0.9178068333236801,0.6962400858691916
333,0.6931471805599453,5.5350481913707625,0.0,1.0,0,4,-2.4564404744431867,0.41719536723743345
366,0.6931471805599453,5.311233591814583,0.0,1.0,0,4,-2.712564564292792,0.3499862713519252
72,0.6931471805599453,5.069155742908264,0.0,1.0,0,0,-1.4550159638401958,0.49455212224745587
158,1.0986122886681098,6.1629147240133015,0.34249030894677596,0.9859154929577465,0,0,-0.8641524426440126,0.41008384741335746
373,0.6931471805599453,4.759177998467439,0.0,1.0,0,4,-2.9980292690127293,0.233235698027507
12,2.0794415416798357,7.581265918452825,0.9461962146530597,0.9732142857142857,2,2,1.5581017551653868,0.438364556666826
255,1.0986122886681098,6.656752230788848,1.0376515888784226,0.9838709677419355,0,4,-0.8074449599715889,0.020747285466719383
29,1.0986122886681098,5.627800953633573,1.0185695809945732,0.9230769230769231,1,1,-0.23024825874807373,-0.3537607324607223
31,2.3978952727983707,7.925699664582792,0.4964368863138911,0.9826254826254827,2,2,1.7195277677617673,0.838050032787108
5,3.1354942159291497,9.00788630948215,0.5012737509950042,0.9744058500914077,2,2,2.9760082587837235,1.082391541168432
40,0.6931471805599453,6.061293735451147,0.0,1.0,0,0,-0.8515967268752752,0.7171699621480866
362,0.6931471805599453,5.377128546972327,0.0,1.0,0,4,-2.663761526523691,0.36600725686200947
373,0.6931471805599453,5.7899601708972535,0.0,1.0,0,4,-2.5258537773638117,0.44261604955955985
96,1.0986122886681098,6.818038427312331,1.8935421635379974,0.9642857142857143,1,1,0.35491132461443853,-0.45734785591832783
26,2.0794415416798357,7.74730318590928,1.2665736085942285,0.9734513274336283,2,2,1.6988688664948215,0.2729815487745869
75,1.0986122886681098,6.40276261040859,2.022625066636175,0.9767441860465116,1,1,0.3138738055100926,-0.5381126104642581
57,1.6094379124341003,7.538276774433291,1.1964981299092303,0.9787234042553191,1,2,1.0240175863673757,0.24554437500077184
21,0.6931471805599453,5.128121989551922,0.0,1.0,0,0,-1.1906228321483159,0.5401375050944374
41,2.0794415416798357,7.77781357291459,1.4128211154533192,0.9354838709677419,2,2,1.7050307005166794,-0.021443539753838704
137,0.6931471805599453,7.168210029179434,0.0,1.0,0,0,-0.7960376820356273,0.8780947150477199
8,2.5649493574615367,7.77777586876231,1.3248280390192897,0.9230769230769231,2,2,2.2432416060613,0.022061132403840278
129,0.6931471805599453,4.3463994570307305,0.0,1.0,0,0,-2.0514019985391716,0.3101787862860099
40,1.3862943611198906,7.118307896116917,0.940141947696335,0.9827586206896551,1,1,0.6137777822212729,0.32958722087588105
169,2.0794415416798357,8.217246886437776,0.6722040067147022,0.9689119170984456,2,2,1.007886834706706,0.6045117699581539
9,1.791759469228055,7.433229092253918,2.4107986776342782,0.8857142857142857,1,1,1.8557729742526714,-0.953715835147885
268,0.6931471805599453,5.646506406836471,0.0,1.0,0,4,-2.102838353500484,0.48266896530573977
15,1.9459101490553132,8.685238323291383,0.6575200029167942,0.9866666666666667,2,2,1.8164878110653313,0.8951356045664374
170,1.0986122886681098,6.46678215711498,1.7448425494403033,0.975,1,1,-0.2114794375835528,-0.43131858384887223
40,0.6931471805599453,5.761673953071979,0.0,1.0,0,0,-0.9888450435774718,0.656308902422319
186,0.6931471805599453,5.979240132485259,0.0,1.0,0,4,-1.5687480739790585,0.6042923052814251
5,1.6094379124341003,7.337281906274171,1.6610925872989921,0.963855421686747,1,1,1.363405285531269,-0.11790066203403518
16,1.0986122886681098,5.45043741460887,3.2188758248682006,0.9090909090909091,1,1,0.642081578989081,-1.7689984938272207
10,1.6094379124341003,7.6891605590501255,1.6376087894007967,0.9642857142857143,1,1,1.491767583642856,-0.03340148452850181
326,0.6931471805599453,4.6862892372728835,0.0,1.0,0,4,-2.812653822894901,0.24940178543365144
113,0.6931471805599453,5.66704933159998,0.0,1.0,0,0,-1.3719725358176764,0.5889828752278706
290,0.6931471805599453,4.553876891600541,0.0,1.0,0,4,-2.7057447158833208,0.2462282661289441
16,1.0986122886681098,7.205286191988605,0.621173680934856,0.9861111111111112,1,0,0.38725058020755704,0.5501634971128276
1,1.3862943611198906,6.705357537478585,0.9364934391916745,0.9591836734693877,1,1,0.6063472945951998,0.14723740668064852
92,1.791759469228055,6.575354741730978,2.8802193864321466,0.6363636363636364,1,1,1.2845962629681464,-2.799094168848134
149,1.0986122886681098,6.286091200044056,0.7907856501238613,0.9743589743589743,0,0,-0.5832603152428693,0.11162310677843046
189,0.6931471805599453,5.85821882796062,0.0,1.0,0,4,-1.6381485590769886,0.5777326091142156
31,1.0986122886681098,6.237758058320892,1.8201974045485885,0.9807692307692307,1,1,0.3607322188681373,-0.4002840072122436
34,1.6094379124341003,6.7597655812683515,1.0277254772210875,0.9801324503311258,1,1,0.7059298882236634,0.2108140446471096
264,0.6931471805599453,5.591658396851496,0.0,1.0,0,4,-2.1093446433995364,0.474163717084976
84,2.1972245773362196,8.146662701187065,0.8877892217419405,0.9504132231404959,2,2,1.561665888821364,0.427091870765568
26,1.6094379124341003,7.215151739543018,0.9523667883479646,0.9693877551020408,1,2,0.9219819444207167,0.2959664426617692
171,0.6931471805599453,5.25504445431457,0.0,1.0,0,4,-1.83066568707552,0.46707276529891123
10,1.3862943611198906,6.654023645899904,1.9608357992719891,0.9473684210526315,1,1,0.9570832420729875,-0.5436202251161236
313,0.6931471805599453,6.3522983310705525,0.0,1.0,0,4,-1.9889876103747715,0.5963809540154263
65,1.6094379124341003,8.290372889129587,0.7589937463575318,0.9842931937172775,2,2,1.1535229144157189,0.6839330315363138
85,0.6931471805599453,6.234018491942015,0.0,1.0,0,0,-0.9819306997286177,0.7226012743408637
25,0.6931471805599453,4.918958505524352,0.0,1.0,0,0,-1.3050535940538015,0.495014721221337
59,1.6094379124341003,6.857892539809733,1.7591832987934422,0.9615384615384616,1,1,0.9323974527396982,-0.3218060268811432
323,1.0986122886681098,4.592084946439436,0.0,1.0,0,4,-2.491572548795459,0.26210536362667003
38,0.6931471805599453,3.7954891891721947,0.0,1.0,0,0,-1.8801959253832417,0.2582403780236543
254,1.0986122886681098,5.780311323645325,0.0,1.0,0,4,-1.6261116969611793,0.5489362374608717
19,1.791759469228055,7.2607966294084285,0.7900235313970151,0.9896551724137931,2,2,1.0657093422540267,0.5287606666936757
33,1.3862943611198906,7.302590758900265,0.04173960617276521,0.9967213114754099,2,0,0.3655397076237829,0.9824986364581378
15,0.6931471805599453,4.551558416539442,0.0,1.0,0,0,-1.4268048475144919,0.4269753543921065
27,1.0986122886681098,5.987331015826375,0.4653632496892333,0.9876543209876543,0,0,-0.2851444998992744,0.3967498684271402
23,0.6931471805599453,5.148598518298095,0.0,1.0,0,0,-1.1905521520299287,0.5429789047408912
214,1.0986122886681098,6.2809574789637255,0.8437200390393196,0.975,0,4,-0.8667424902778561,0.039598875725307715
8,1.791759469228055,6.94935776883665,1.5122741639804527,0.9444444444444444,1,1,1.270296687531355,-0.20048389957426466
22,0.6931471805599453,5.012566760946003,0.0,1.0,0,0,-1.2482103400411624,0.5160060693793651
12,1.3862943611198906,7.024230793538577,0.5132616785638718,0.9939024390243902,1,0,0.5271455454573977,0.6433517377487046
262,0.6931471805599453,5.304100611303764,0.0,1.0,0,4,-2.231758556757218,0.4170707316695215
131,0.6931471805599453,5.059933265817542,0.0,1.0,0,0,-1.7338591398200898,0.4537992766153093
55,1.3862943611198906,5.952411819844281,1.2551021508485403,0.9672131147540983,1,1,0.13869572644297995,-0.18835837640664416
249,0.6931471805599453,6.38856140554563,0.0,1.0,0,4,-1.6744850522260784,0.6459213657745784
2,2.0794415416798357,8.08268333891615,0.6025502852077187,0.984251968503937,2,2,1.6942218856411366,0.8109980026328352
9,1.0986122886681098,7.257890888001,0.13295783367561861,0.9954128440366973,1,0,0.24532832052021522,0.9066085213814447
264,0.6931471805599453,4.740574822994295,0.0,1.0,0,4,-2.499204708570293,0.3012851180524434
331,0.6931471805599453,5.050945157499754,0.0,1.0,0,4,-2.668886842513913,0.3201786090923101
313,0.6931471805599453,6.2058498567482925,0.0,1.0,0,4,-2.056071987863901,0.5666332208327247
26,1.3862943611198906,6.882970662159506,1.602635165111348,0.9661016949152542,1,1,0.8409227337984359,-0.19353932529382173
30,0.6931471805599453,6.0657367914825695,0.0,1.0,0,0,-0.803015950436291,0.7246622163545362
30,1.3862943611198906,6.291069014516638,1.6268296551459696,0.9649122807017544,1,1,0.5610632840823206,-0.3372169735954736
2,2.0794415416798357,7.236605685971544,0.49384007740024677,0.9789473684210527,2,2,1.2629594271195628,0.6755697241641933
362,0.6931471805599453,5.19351225218191,0.0,1.0,0,4,-2.7478715514992356,0.32870971196985793
283,1.3862943611198906,6.0354335844901055,0.8299061176753344,0.9827586206896551,0,4,-1.0580088336233504,0.015267334841304997
262,0.6931471805599453,5.472564748074418,0.0,1.0,0,4,-2.1545893558023868,0.451290454440275
25,0.6931471805599453,5.091539169320091,0.0,1.0,0,0,-1.2259987151895688,0.5300706244176521
354,0.6931471805599453,5.383393538903156,0.0,1.0,0,4,-2.623655271643769,0.37255164726778117
94,1.3862943611198906,5.462135451777431,2.322387720290225,0.8,1,1,0.17723332479992157,-1.8465917950239088
29,0.6931471805599453,4.845288841508263,0.0,1.0,0,0,-1.3574180311910764,0.4774144774379143
338,0.6931471805599453,6.8178852745530945,0.0,1.0,0,4,-1.8920777041492822,0.6744801649489842
20,2.9444389791664403,8.860728993644399,1.5237653517484935,0.8210526315789474,2,2,3.0992314999542567,-0.40339479576684445
85,0.6931471805599453,5.815711371192059,0.0,1.0,0,0,-1.1735467129690893,0.6376315355021274
9,1.3862943611198906,6.265073049828404,1.3308645561805597,0.9607843137254902,1,1,0.5272027380862772,-0.17419319569323763
51,1.0986122886681098,6.149557446167864,0.0,1.0,0,0,-0.5120951654484658,0.7577121897361208
50,1.0986122886681098,6.290735458809743,1.3862943611198906,0.9565217391304348,1,1,0.1223779243824637,-0.27310276115143
2,0.6931471805599453,6.153753450151701,0.0,1.0,0,0,-0.6323702573953704,0.7609921234372143
113,0.6931471805599453,5.920398098674122,0.0,1.0,0,0,-1.2559198121176793,0.6404450127473357
14,1.9459101490553132,7.290429298789486,1.791759469228055,0.8888888888888888,1,1,1.649050691928946,-0.5882982925280069
77,0.6931471805599453,6.120539147973894,0.0,1.0,0,0,-0.9966763254763745,0.704822280218755
40,1.0986122886681098,7.274077537572236,0.3042113744029915,0.9777777777777777,1,0,0.17914228345500807,0.6927776103501704
16,2.4849066497880004,9.16445977091983,1.5817863811035904,0.9318181818181818,2,2,2.8756177961351743,0.18609981485516974
161,1.6094379124341003,5.458776676484857,0.7915872533731978,0.9885057471264368,0,4,-0.5774838580733337,0.04862526759341791
1,1.6094379124341003,8.154543290060365,0.3403258059372029,0.9837837837837838,2,2,1.2194904176543602,0.9455865450597767
30,1.3862943611198906,7.853993087224244,1.6141327567383081,0.9764705882352941,1,1,1.271026626425597,0.04977614130122688
93,0.6931471805599453,4.52526080275979,0.0,1.0,0,0,-1.8019062110377924,0.3702335577604032
23,1.3862943611198906,7.034634595526282,1.5720115069149834,0.9591836734693877,1,1,0.9124381121446639,-0.17955924810672017
95,1.9459101490553132,8.039508941575132,0.6428853457790571,0.9738562091503268,2,2,1.1433125987240584,0.6513289550998639
28,1.0986122886681098,6.492936561946857,0.8556661100577203,0.9705882352941176,1,0,0.10126486912334169,0.17445535549490976
33,1.791759469228055,7.60230148045579,0.586284035017584,0.9898648648648649,2,2,1.0743635709369732,0.7115899132605344
21,1.0986122886681098,7.170296450877509,0.5868902058550819,0.9919354838709677,1,0,0.33363448667787454,0.5914311479598706
18,1.0986122886681098,6.843323418822748,3.264486336120253,0.9166666666666666,1,1,1.2887695249154159,-1.473995776488496
3,3.332204510175204,9.496826729846124,0.5286693865768374,0.9726027397260274,2,2,3.3904571131819767,1.1715052262692027
8,1.6094379124341003,7.032235836086242,0.7225610657662386,0.9552238805970149,1,2,0.8298161972583565,0.33187886699687963
16,2.3978952727983707,8.707644941769823,0.9990446929030674,0.9754901960784313,2,2,2.3518168355256015,0.6686462217206023
363,0.6931471805599453,4.997820197049412,0.0,1.0,0,4,-2.842167732161592,0.28830027168933464
81,0.6931471805599453,3.985830932572866,0.0,1.0,0,0,-1.9931508930920832,0.26856813655962897
53,1.791759469228055,8.192005840278435,0.7188555372701523,0.9583333333333334,2,2,1.3074011819711584,0.5701095678459405
23,1.3862943611198906,6.88781784259962,0.5374615810146033,0.9877300613496932,1,0,0.4237101992431195,0.5608752119843854
172,0.6931471805599453,6.201239130683238,0.0,1.0,0,4,-1.401892160795841,0.6586120835886962
189,1.9459101490553132,6.909024473214282,0.39441527192157944,0.967032967032967,2,2,0.08768832915049543,0.4714356238130489
12,1.791759469228055,6.813697314828437,0.37351350830156205,0.9748427672955975,2,2,0.7256787040353624,0.6116836429835513
156,1.0986122886681098,4.804021044733257,3.550574782736756,0.8333333333333334,1,1,-0.16577299903517742,-2.5964767165163187
33,2.9444389791664403,9.55046165700041,0.7447715459652525,0.956953642384106,2,2,3.0291408016093095,0.9212657579503046
